State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,CD Block Code,CD Block Name,Gram Panchayat Code,Gram Panchayat Name,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624570,Rayapalli,0168,Chintamani,,UPPARAPETE,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624571,Chandrahalli,0168,Chintamani,,UPPARAPETE,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624572,Mohamadpura,0168,Chintamani,,UPPARAPETE,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624573,Subbarayanapet,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624574,Chorapalli,0168,Chintamani,,UPPERPET,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624575,Upparapete,0168,Chintamani,,UPPARAPETE,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624576,Vaddahalli,0168,Chintamani,,UPPARAPETE,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624577,Kavalaganahalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624578,Konappalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624579,Nayanahalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624580,Nagasandragadde,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624581,Dhanamittanahalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624582,Yerranayanahalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624583,Chokkanahalli,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624584,Munthakadirenahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624585,Bukkanahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624586,Amani Keelukuntekere,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624587,Hulugummanahalli,0168,Chintamani,,MASTENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624588,Guttahalli,0168,Chintamani,,MASTENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624589,Bodaguru,0168,Chintamani,,MASTENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624590,Mylapura,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624591,Narayanahalli,0168,Chintamani,,CHINNASANDRA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624592,Nallaguttahalli,0168,Chintamani,,CHINNASANDRA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624593,Doddihalli,0168,Chintamani,,CHINNASANDRA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624594,Nagadenahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624595,Kendanahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624596,Perumachanahalli ,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624597,Chapura,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624598,Shamarao Hospete,0168,Chintamani,,KAIWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624599,Battiganahalli,0168,Chintamani,,KAIWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624600,Kaiwara,0168,Chintamani,,KAIWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624601,Masthenahalli,0168,Chintamani,,MASTENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624602,Jangamaseegehalli,0168,Chintamani,,MASTENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624603,Vaddihalli,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624604,Atturu,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624605,Gummanahalli,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624606,Kadirapura,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624607,Akkimangala,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624608,Bachhappanahalli,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624609,Santhekallahalli ,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624610,Surrappanahalli,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624611,Hirepalya,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624612,Vaizakuru,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624613,Beerajenahalli,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624614,Lingadeeranahalli,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624615,Akkimangala Bussanahalli,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624616,Virupakshapura,0168,Chintamani,,SANTHEKALLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624617,Subbarayanapete,0168,Chintamani,,THALAGAVARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624618,Hosahalli (Jodi),0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624619,Talagavara,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624620,Mallikapura,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624621,Marapalli,0168,Chintamani,,THALAGAVARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624622,Banahalli,0168,Chintamani,,KAIWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624623,Konganahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624624,Gunnahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624625,Muthukadahalli,0168,Chintamani,,TALAGAWARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624626,Talagavara Amanikere,0168,Chintamani,,TALAGAVARA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624627,Madabahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624628,Nernakallu,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624629,Chikkakattigenahalli,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624630,Madarakallu,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624631,Byalahalli,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624632,Jangamapura,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624633,Rachapura,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624634,Hirekattigenahalli,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624635,Jeedarahalli,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624636,Gownigadde,0168,Chintamani,,KONAPALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624637,Singasandra,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624638,Marimakalahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624639,Badagavarahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624640,Myakalasonnenahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624641,Kongathimmanahalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624642,Diguru,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624643,Kagathi,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624644,Byreddihalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624645,Chokkareddihalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624646,Kariyapalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624647,Gopasandra,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624648,Booragamakalahalli,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624649,Oolavadi,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624650,Bachuvarihalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624651,Hiranyapalli,0168,Chintamani,,KAGATHI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624652,Bathalahalli,0168,Chintamani,,OALAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624653,Hebbari ,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624654,Imareddihalli,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624655,Dodda Arjenahalli,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624656,Cheemanahalli,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624657,Gollapalligadde,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624658,Kambampalli,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624659,Chikkaganjurgadde,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624660,Madikere,0168,Chintamani,,OOLAVADI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624661,Chetlapalligadde ,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624662,Kallahalli,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624663,Katamachnahalli,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624664,Chinnasandra,0168,Chintamani,,CHINNASANDRA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624665,Munganahalli,0168,Chintamani,,MOODLAGOLLAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624666,Kurutihalli,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624667,Kachihalli,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624668,Hadigere,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624669,Gollahalli,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624670,Doddaganjur,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624671,Nakkalapalligadde,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624672,Siddimata,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624673,Kodadhavadi             ,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624674,Doddanatha,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624675,Brahmanagadde,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624676,Singanahalli,0168,Chintamani,,DODDAGANJUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624677,Hosuru,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624678,Kodihalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624679,Gidadakodihalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624680,Balapalahalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624681,Moodachintapalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624682,Anoor,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624683,Jodi Brahmanadinne,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624684,Alambagiri,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624685,Suladenahalli,0168,Chintamani,,CHINNASANDRA,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624686,Naindrahalli,0168,Chintamani,,PERUMACHANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624687,Channakeshavapura,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624688,Nidagurki,0168,Chintamani,,HIREKATTIGENAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624689,Bandarlahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624690,Nakkalahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624691,Gajalahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624692,Hosahalli,0168,Chintamani,,MUNAGANAHALLI,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624693,Kootharajanahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624694,Ramenahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624695,Gadadhasanahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624696,Yadahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624697,Kuruburu,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624698,Kuruburu Amanikere,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624699,Mylandahalli,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624700,Seekallu,0168,Chintamani,,KURUBURU,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624701,Viswanathapura,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624702,Doddapura,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624703,Krishnammanahosahalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624704,Chikkabommanahalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624705,Doddabommanahalli,0168,Chintamani,,ANUR,
29,KARNATAKA,582,Chikkaballapura,05600,Chintamani ,624706,Panasachowdenahalli,0168,Chintamani,,ANUR,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624707,Halenahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624708,Jajoor,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624709,Makenahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624710,Kuruvel Thimmanahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624711,Yelekyathanahalli,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624712,Bennegere,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624713,Benchanahalli,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624714,Maralakunte,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624715,Chikkannanahalli,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624716,Hulleharve,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624717,Baragoor,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624718,Madaga,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624719,Chikkanapalya,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624720,Giriyanapalya,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624721,Kuntbommanahalli,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624722,Dasenahalli,0169,Nelamangala,,MARALAKUNTE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624723,Heggunda,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624724,Bugadihalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624725,Narasipura,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624726,Bettadahosahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624727,Ramanahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624728,Halenijagal,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624729,Devarahosahalli,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624730,Kamalapura,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624731,Biragondanahalli,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624732,Kallunaikanahalli,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624733,Agalakuppa,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624734,Nijagal,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624735,Nijagal Kempohalli,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624736,Channohalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624737,Imchanahalli,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624738,Govindapura,0169,Nelamangala,,NARASIPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624739,Karimanne,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624740,Thattekere,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624741,Nidavanda,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624742,Maddenahalli,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624743,Lakkuru,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624744,Sompura,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624745,Thimmanaikanahalli,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624746,Pemmanahalli,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624747,Bharathipura,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624748,Yedehalli,0169,Nelamangala,,SOMPURA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624749,Chandanahosahalli,0169,Nelamangala,,AGALAKUPPA,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624750,Kengal,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624751,Veerasagara,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624752,Sripathihalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624753,Kuthagatta,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624754,Bargenahalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624755,Honnenahalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624756,Srinivasapura,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624757,Kengalkempohalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624758,Hosahalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624759,Billanakote,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624760,Avverahalli,0169,Nelamangala,,HONNENAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624761,Gottikere,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624762,Shivagange,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624763,Gowrapura,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624764,Gangenapura,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624765,Narayanapura,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624766,Basavapatna,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624767,Kambal,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624768,Gantehosahalli,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624769,Guruvanahalli,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624770,Machenahalli,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624771,Kasaragatta,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624772,Maragondanahalli,0169,Nelamangala,,SHIVAGANGE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624773,Dasanapura,0169,Nelamangala,,AREBOMMANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624774,Melekattiganoor,0169,Nelamangala,,AREBOMMANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624775,Kerekattiganoor ,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624776,Geddalahalli,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624777,Aladahalli,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624778,Gundenahalli,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624779,Hanumanthapura,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624780,Ananthapura,0169,Nelamangala,,KULUVANAHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624781,Sirganahalli,0169,Nelamangala,,MANNE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624782,Mannerampura,0169,Nelamangala,,MANNE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624783,Venkatapura,0169,Nelamangala,,MANNE,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624784,Somasagara,0169,Nelamangala,,KODIGEHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624785,Karimaranahalli,0169,Nelamangala,,KODIGEHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624786,Mavinakunte,0169,Nelamangala,,KODIGEHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624787,Goraghatta,0169,Nelamangala,,KODIGEHALLI,
29,KARNATAKA,583,Bangalore Rural,05601,Nelamangala ,624788,Jakkasandra,0169,Nelamangala,,KODIGEHALLI,
